5N1AA0NEXEN265374,2006,Cadillac,Escalade,Pensacola,FL
1J4NF1FB1AD587493,1991,Subaru,XT,Augusta,GA
WAUKF78P19A579618,1997,Cadillac,DeVille,Fort Worth,TX
3C63D3ML9CG435114,1987,Pontiac,Firefly,Kansas City,MO
2C3CCAFJ6DH582993,2001,BMW,Z3,Pinellas Park,FL
WAUCFAFC3EN627348,2002,GMC,Safari,Lancaster,PA
1G6AL5SX7E0001773,2000,Ford,Taurus,Augusta,GA
1FTWX3B53AE265559,2006,Subaru,Outback,Las Vegas,NV
3D7JV1EP3AG524683,1997,Mercury,Tracer,Indianapolis,IN
KMHFH4JG5FA091206,1997,Chrysler,Town & Country,Duluth,MN
WAUDGBFL7BA018984,1986,Porsche,911,Sioux Falls,SD
5XYZT3LB8FG499064,2005,Jeep,Liberty,Scottsdale,AZ
1GTN2TEH7FZ677700,2001,Dodge,Ram 1500 Club,Huntington,WV
5GADX23L56D002456,2012,Chevrolet,Malibu,Tacoma,WA
WBAUN13519V249890,2003,Mazda,Protege5,Des Moines,IA
3N1AB6AP5AL015503,2002,Chevrolet,Tracker,Phoenix,AZ
1NXBU4EE2AZ826492,1985,Honda,Civic,Charleston,WV
2C3CDZAT4FH858420,1989,Ford,Aerostar,Augusta,GA
1NXBE4EE7AZ558892,2012,Ram,2500,Columbia,MO
1N4AB7AP0DN020072,1988,Volkswagen,GTI,Amarillo,TX
WBAPK7C56BA425824,2002,Mercury,Cougar,Boulder,CO
1GYS3RKJ0FR619416,1998,Volvo,V70,Norfolk,VA
JTEBU5JR1D5023055,1995,Oldsmobile,Silhouette,Winston Salem,NC
WAUDFAFL4AN445978,1994,Ford,Econoline E350,Reading,PA
1G6KD57Y61U503096,2011,Aston Martin,DBS,Austin,TX
4JGBB9FB4BA444653,2005,Ford,F150,Atlanta,GA
WAUFFBFL8BA575107,1954,Chevrolet,Corvette,Cincinnati,OH
1G6DS5E38D0040234,1995,Mazda,Millenia,Seattle,WA
1HGCR2E74DA085463,2007,Audi,Q7,Amarillo,TX
WBAUL7C50AV479188,1993,Volkswagen,Fox,Boise,ID
5BZBF0AA5EN863871,2008,GMC,Yukon XL 1500,Fargo,ND
WDDGF4HB1EA619420,1996,Mercury,Mystique,Lafayette,IN
TRUVD38J391489001,2007,Cadillac,CTS,Suffolk,VA
2C3CCAKT2CH419568,1996,Subaru,SVX,Miami,FL
W04GU5GC0B1409820,1976,Toyota,Celica,San Diego,CA
5FNYF3H4XFB250480,1998,Mazda,MPV,Phoenix,AZ
1GYS4HEF7CR625045,2001,Mazda,Miata MX-5,Anniston,AL
JM1DE1KY8C0802828,1996,Ford,Probe,Richmond,VA
JH4NA21691T521900,1992,Oldsmobile,Toronado,San Antonio,TX
JN1CY0AP9AM411007,1994,Cadillac,Seville,Rockford,IL
WAUBF98E57A972366,2000,Audi,TT,Baltimore,MD
WBAWL13559P253332,1965,Volkswagen,Beetle,Nashville,TN
1GKS1GEJXBR620566,1997,Mercury,Tracer,Memphis,TN
4USCK73432L525998,2008,Ford,F150,Philadelphia,PA
1G6KD57Y98U981684,1993,Buick,LeSabre,Van Nuys,CA
1G6DK5EY3B0486316,2002,Toyota,Corolla,Houston,TX
JH4CU2F84EC561994,2004,GMC,Sierra 3500,Saint Augustine,FL
1D7RE3BK2BS493024,1981,Dodge,Aries,Newton,MA
WBA6B4C53FD310354,2001,Nissan,Quest,Houston,TX
1G6KF57961U921760,1992,Chevrolet,Suburban 1500,Augusta,GA
KNDJN2A26E7627723,1994,Buick,LeSabre,Long Beach,CA
WAUPL58E14A027398,1993,Dodge,D150 Club,Birmingham,AL
WA1BY74LX7D459872,1987,Mazda,929,Milwaukee,WI
5J6TF2H54FL476325,1994,Mazda,Protege,Columbus,OH
WAULC58E15A272251,1998,Ford,Contour,Milwaukee,WI
WVGEP9BP1FD425711,2012,Audi,A6,New York City,NY
WBAHN83558D478345,1995,Chevrolet,Suburban 1500,Honolulu,HI
WAUDV74F27N259450,2010,Chevrolet,Corvette,North Port,FL
WAUSH78E77A780994,1985,Lotus,Esprit,Chicago,IL
JN1CV6EK7BM724617,1993,Ford,Thunderbird,Omaha,NE
1FTMF1CW4AF890424,1965,Pontiac,Bonneville,Mount Vernon,NY
1C4SDJCTXCC178638,2012,Ford,F450,Philadelphia,PA
1GYS3AEFXCR619931,2002,BMW,745,Detroit,MI
WBA4B1C57FD835021,2000,Chevrolet,3500,Denver,CO
SCBLF44J59C550301,2005,Ford,Expedition,Gary,IN
3C63D3ML9CG982416,2007,Ford,Freestar,Biloxi,MS
1C3CDFBA7DD617439,2009,Subaru,Forester,Syracuse,NY
WBAVB17566N060574,2005,Acura,MDX,Midland,MI
2G61N5S31F9902314,1997,Toyota,Paseo,Anchorage,AK
WAUDH78EX7A721611,2007,BMW,530,Columbus,GA
WBAFZ9C52DD504783,1995,Lincoln,Mark VIII,Cleveland,OH
WAUAF78EX5A970156,2010,Kia,Soul,Pensacola,FL
WAUJC58E63A333565,1999,GMC,Sonoma,San Mateo,CA
JTHBE1BL1F1034411,1992,Volkswagen,Golf,Amarillo,TX
WAUSH78E98A496963,2006,Toyota,Avalon,Washington,DC
WBALL5C56EJ384163,1975,Chevrolet,Camaro,Charleston,WV
WAUAGAFD8EN728074,2005,Maybach,57,Louisville,KY
JN1AZ4EH7DM239501,2002,Volkswagen,Golf,Palo Alto,CA
WA1C8AFP3EA883524,2002,Mitsubishi,Lancer Evolution,Visalia,CA
2G4WB52K331195631,1989,Ford,Probe,Spokane,WA
WAUEFAFL1BN646999,1997,Toyota,Corolla,Dayton,OH
3C3CFFAR8ET089570,2003,Dodge,Grand Caravan,Sunnyvale,CA
1FMCU0F79DU759159,1998,Lexus,SC,Atlanta,GA
JH4CU2F60BC943353,1996,Dodge,Dakota Club,Washington,DC
1N6AA0CA3BN382176,2006,GMC,Canyon,Pittsburgh,PA
SCBLC47J48C848681,2011,Bentley,Continental,Las Vegas,NV
WBSBL93492J973368,1997,Mitsubishi,3000GT,Richmond,VA
1FTEX1CM9BK019706,2001,Mitsubishi,Montero,Dallas,TX
5LMJJ2H55BE916667,1995,Mazda,323,Erie,PA
JHMZF1C61ES053618,1993,Nissan,Pathfinder,Cincinnati,OH
WAUCVAFR7AA293608,2010,Toyota,Matrix,Kansas City,KS
WDDEJ7EB4DA592921,2007,Volvo,V50,Jamaica,NY
5N1AZ2MHXFN827999,2008,Maserati,GranTurismo,Dallas,TX
19XFA1F36BE842012,2011,Lincoln,MKZ,Columbia,SC
1G4GA5GR6FF333639,2006,GMC,Yukon XL,Torrance,CA
JN8AE2KP8B9556541,2005,Volvo,XC70,Louisville,KY
YV1672MK1B2877840,1991,Lamborghini,Diablo,Springfield,MO
WAUMK78K19A245355,1999,Toyota,Avalon,Hartford,CT
5UMCL93442L938667,1997,Chevrolet,2500,Saint Cloud,MN
WBASP4C50BC422903,1996,Ford,Explorer,Birmingham,AL
1VWAS7A37FC194076,1991,Pontiac,Firebird,Houston,TX
SCBFU7ZA5DC662540,2010,Aston Martin,Vantage,Decatur,GA
1FBNE3BL6ED542852,2011,Chevrolet,Express,Gilbert,AZ
1GD02ZCG3DZ232273,2009,Ford,F-Series Super Duty,Carson City,NV
1N4AL3AP0DC178526,2007,Jeep,Patriot,Lexington,KY
5J8TB4H56FL452994,2000,GMC,Yukon XL 2500,Houston,TX
1N6BF0KX0FN943662,2010,Bentley,Azure,South Bend,IN
WDDEJ9EB1DA215765,2011,Land Rover,LR4,Pocatello,ID
1FBNE3BL4AD539183,2011,Nissan,Pathfinder,Lynn,MA
1G6AJ5SX4F0896047,2011,Nissan,Versa,Bronx,NY
WA1DVAFEXAD757360,1997,Isuzu,Hombre Space,Newark,NJ
SCFEFBBC2AG243455,2009,Audi,A8,Schenectady,NY
1N6AA0CA5AN062257,1996,Lexus,ES,New Castle,PA
JTDKTUD33DD510241,1993,Mercedes-Benz,300TE,Houston,TX
5UXZV4C54BL836921,2004,Suzuki,Forenza,Albuquerque,NM
WBAEP334X4P754504,2002,Mercedes-Benz,CLK-Class,San Jose,CA
JTMHY7AJ1E4730110,2010,Volkswagen,Rabbit,Irvine,CA
WAUVT58E54A345564,2009,Chevrolet,Equinox,Huntington,WV
2T2BK1BAXFC384748,2000,Dodge,Viper,Jacksonville,FL
1GKS1CE01ER839047,2008,Mazda,Mazdaspeed 3,Detroit,MI
JN8AF5MR1FT182845,2009,Aptera,2e,Roanoke,VA
1FTEX1CM4CF233402,2000,Lincoln,LS,Columbus,MS
SALVP1BGXFH151447,1992,Isuzu,Space,Winston Salem,NC
KNAFT4A27B5564529,2003,Suzuki,XL-7,Tacoma,WA
JH4DC23171S051945,1996,Acura,Integra,Portland,OR
JH4CU2E64BC993545,2007,Kia,Rio,College Station,TX
JH4CU2F44DC505789,2011,Aston Martin,Vantage,Springfield,IL
KMHGC4DE7AU147344,2009,GMC,Acadia,San Jose,CA
JTEBU4BF5AK538068,2009,MINI,Cooper,Phoenix,AZ
WBAWV535X9P759224,2001,Audi,S8,Fort Worth,TX
WAU4FAFR8DA544108,2007,Cadillac,XLR-V,Seattle,WA
2T2BK1BA2BC409216,2005,Mitsubishi,Lancer,Tulsa,OK
1FTWX3A55AE739660,2009,Porsche,Boxster,Dulles,VA
2C3CDXHG0DH688308,1995,Ford,E-Series,Detroit,MI
WAUBC48H55K965253,2006,Chevrolet,Silverado,El Paso,TX
3D7JB1EP0BG205106,1994,BMW,3 Series,Houston,TX
5TDBW5G16DS466442,1997,Acura,TL,San Diego,CA
3FADP0L38AR893559,2005,Porsche,Carrera GT,Seminole,FL
1G6DG8E58C0364965,2011,Nissan,GT-R,Scranton,PA
KNAFX6A8XF5301199,1997,Lexus,LS,Alexandria,VA
5FRYD4H28FB482830,1998,Oldsmobile,88,San Antonio,TX
1GYS4CKJ6FR771758,1997,Ford,Escort,El Paso,TX
2HNYD188X2H487336,1989,Ford,Taurus,Phoenix,AZ
SCFAB02A57G904353,2006,Hummer,H2 SUT,Fairbanks,AK
WBA3K5C51EF156156,1988,Mercury,Cougar,Glendale,CA
WAUAFAFL0BN424811,1994,Mercury,Cougar,Milwaukee,WI
5NPE24AF0FH398171,1992,Dodge,D150,Glendale,AZ
WBA3R5C57EK252361,2000,Ford,Mustang,Orlando,FL
WAUEH94F88N033745,2008,GMC,Sierra 3500,Tacoma,WA
JA32U2FU7DU305625,1990,Volkswagen,Passat,Washington,DC
2T1BU4EE3CC768333,2003,Lexus,LX,Syracuse,NY
1C6RD6NTXCS878472,2012,Jeep,Wrangler,Fort Lauderdale,FL
JHMZF1C45DS940927,2003,Volkswagen,Jetta,Burbank,CA
19XFB2F57EE572460,2005,Nissan,Sentra,Orlando,FL
WAUWKAFR3AA370559,1992,Chevrolet,S10,Anaheim,CA
SCBLE37GX6C913393,2006,Pontiac,Daewoo Kalos,Washington,DC
19UYA42401A277591,2002,Land Rover,Freelander,Tuscaloosa,AL
JM3TB2BA2F0676197,1997,BMW,3 Series,Valdosta,GA
JA32X2HU1DU952297,2008,Chevrolet,Colorado,Fairfield,CT
1G6DP8E36D0968286,2003,Mercedes-Benz,E-Class,Alexandria,LA
5N1AT2MK6EC352925,1999,Volkswagen,Golf,Jacksonville,FL
3VWML7AJ3BM290272,1984,Mercedes-Benz,W201,Dayton,OH
1GD312CG2EF763765,2004,Infiniti,I,Washington,DC
3FAHP0CG4CR530666,1985,Ford,F-Series,Jamaica,NY
WAUMR44E96N842414,1992,Dodge,Caravan,Jackson,MS
2T1BURHE7FC622207,2005,Land Rover,LR3,El Paso,TX
3C63DPGLXCG035016,2011,Chevrolet,Express 1500,Bakersfield,CA
KNAFX6A81E5619596,2004,Mitsubishi,Lancer Evolution,San Francisco,CA
WAUDF98E58A695616,2011,Bentley,Continental,Morgantown,WV
WAUGGAFR7EA481840,1990,Audi,100,Bradenton,FL
1G4HP57M59U059101,1996,GMC,1500 Club Coupe,Columbia,MO
2T1BPRHEXFC968727,1984,Pontiac,Firefly,Fresno,CA
SCFBF04B38G184650,1996,Chrysler,Cirrus,Houston,TX
SALAG2D49CA038732,2007,Chevrolet,Silverado 1500,Nashville,TN
5N1AN0NU1AC286776,1986,Mercury,Marquis,El Paso,TX
WBAAX13414P447497,2010,GMC,Sierra 2500,Lawrenceville,GA
WBAKF5C51BE191278,2010,Dodge,Viper,Lincoln,NE
3C6TD5PT4CG078657,2001,Acura,NSX,Denver,CO
SCBBR9ZA9AC004940,1998,Lexus,GS,Harrisburg,PA
WVWED7AJ5CW649871,2005,Nissan,Maxima,Oklahoma City,OK
JN1AZ4EH4DM677070,1992,Dodge,Grand Caravan,Portland,OR
KMHCT4AE1DU888077,2011,Chevrolet,Camaro,Atlanta,GA
WAUFFBFL0CN835364,2009,Ferrari,599 GTB Fiorano,Houston,TX
5FNYF3H2XCB747362,2012,Dodge,Durango,El Paso,TX
5J8TB18237A563052,2010,Toyota,FJ Cruiser,Reno,NV
19UUA8F78CA144638,2008,Hyundai,Accent,Crawfordsville,IN
WBAAW33471E787940,2010,Toyota,Camry,Philadelphia,PA
WBAYE8C58DD749313,2012,Nissan,NV3500,Oklahoma City,OK
2B3CA8CT2AH334060,2001,Mitsubishi,Lancer,Simi Valley,CA
1GTN2TEH7FZ592145,2007,Infiniti,G35,Macon,GA
WBAWL73568P177959,2012,Nissan,Frontier,Salinas,CA
WAUHF98P16A053717,2010,Ford,F150,Madison,WI
JH4CU2E81CC285997,1995,GMC,Vandura G1500,Gatesville,TX
JM1NC2EF6A0360199,1993,Chevrolet,Caprice Classic,Richmond,VA
WA19FAFL0DA620189,2001,Mercury,Sable,Syracuse,NY
1C3CDFEB5ED801932,1998,Ford,Expedition,Boise,ID
19UYA42651A462236,1992,Toyota,Tercel,Jacksonville,FL
KM8JT3AB4BU134739,2001,Pontiac,Sunfire,El Paso,TX
5UXFA13516L871211,2010,Dodge,Nitro,Charleston,WV
5TDBKRFH8ES123876,2005,Dodge,Durango,Charleston,WV
1GYS3CEF5DR756689,2001,Land Rover,Discovery,Los Angeles,CA
WP0AB2A99AS924238,2011,Ram,2500,Muncie,IN
5TDBM5G16AS444863,1991,Buick,Coachbuilder,Tulsa,OK
3C4PDCBB9ET138309,2009,Ford,Mustang,New Haven,CT
3D73M4HL7BG827604,1993,BMW,7 Series,Chicago,IL
1G4GC5ER6DF119261,2008,Nissan,Armada,Charleston,WV
1FTEW1CM6EF973300,2000,Buick,Century,Pittsburgh,PA
WAUSH98E76A741686,1987,Volkswagen,GTI,Riverside,CA
WA1WMBFE8DD276092,1993,Infiniti,J,Lansing,MI
19UUA76508A913763,2006,Saab,9-5,Chicago,IL
KNAFU6A20B5818333,2010,Maserati,Quattroporte,Milwaukee,WI
WA1DGAFE9CD535423,2009,Saturn,Astra,San Jose,CA
WBAKB0C5XAC298046,1997,Pontiac,Firebird,Santa Monica,CA
